3602,景德镇市,0,,2,2,专科（高职）,944,江西陶瓷工艺美术职业技术学院,公办,36,江西,艺术类,
3301,杭州市,0,,2,2,专科（高职）,2378,杭州科技职业技术学院,公办,33,浙江,综合类,
6105,渭南市,0,,2,2,专科（高职）,2248,渭南职业技术学院,公办,61,陕西,综合类,
1201,天津市,120102,河东区,2,2,普通本科,94,天津音乐学院,公办,12,天津,艺术类,
3711,日照市,371102,东港区,2,2,普通本科,2144,山东外国语职业技术大学,民办,37,山东,语言类,
4101,郑州市,410105,金水区,2,2,专科（高职）,1932,郑州信息科技职业学院,公办,41,河南,理工类,
3505,泉州市,350503,丰泽区,2,2,普通本科,1903,泉州职业技术大学,民办,35,福建,综合类,
1401,太原市,0,,2,2,普通本科,2330,山西医科大学晋祠学院,民办,14,山西,医药类,
4304,衡阳市,0,,2,2,普通本科,2479,衡阳师范学院南岳学院,民办,43,湖南,师范类,
4302,株洲市,430204,石峰区,2,2,普通本科,2030,湖南汽车工程职业大学,公办,43,湖南,理工类,
3501,福州市,0,,2,2,专科（高职）,1867,福州职业技术学院,公办,35,福建,综合类,
4201,武汉市,0,,2,2,专科（高职）,1953,武汉电力职业技术学院,公办,42,湖北,理工类,
4401,广州市,0,,2,2,专科（高职）,1005,广州康大职业技术学院,民办,44,广东,综合类,
5001,重庆市,500116,江津区,2,2,专科（高职）,2820,重庆公共运输职业学院,民办,50,重庆,理工类,
6501,乌鲁木齐市,650102,天山区,2,2,专科（高职）,2070,乌鲁木齐职业大学,公办,65,新疆,综合类,
4601,海口市,460108,美兰区,2,2,普通本科,1432,海南科技职业大学,民办,46,海南,理工类,
4101,郑州市,410122,中牟县,2,2,专科（高职）,3035,郑州幼儿师范高等专科学校,公办,41,河南,师范类,
5201,贵阳市,520115,观山湖区,2,2,专科（高职）,2567,贵州工业职业技术学院,公办,52,贵州,理工类,
4201,武汉市,420106,武昌区,2,2,专科（高职）,1960,湖北国土资源职业学院,公办,42,湖北,综合类,
4308,张家界市,430802,永定区,2,2,专科（高职）,2013,张家界航空工业职业技术学院,公办,43,湖南,理工类,
1502,包头市,0,,2,2,专科（高职）,1627,包头轻工职业技术学院,公办,15,内蒙古,理工类,
6101,西安市,610116,长安区,2,2,普通本科,1224,中国人民解放军西安通信学院,公办,61,陕西,军事类,
3601,南昌市,0,,2,2,专科（高职）,942,江西青年职业学院,公办,36,江西,综合类,
2204,辽源市,220402,龙山区,2,2,专科（高职）,1609,辽源职业技术学院,公办,22,吉林,综合类,
3503,莆田市,0,,2,2,专科（高职）,1878,湄洲湾职业技术学院,公办,35,福建,理工类,
3201,南京市,320106,鼓楼区,2,2,专科（高职）,1543,江苏城市职业学院,公办,32,江苏,综合类,
3307,金华市,0,,2,2,专科（高职）,1784,义乌工商职业技术学院,公办,33,浙江,综合类,
4202,黄石市,0,,2,2,专科（高职）,2456,湖北工程职业学院,公办,42,湖北,理工类,
5001,重庆市,500114,黔江区,2,2,专科（高职）,2690,重庆旅游职业学院,公办,50,重庆,其他,
3502,厦门市,0,,2,2,专科（高职）,1904,厦门南洋职业学院,民办,35,福建,综合类,
1401,太原市,140110,晋源区,2,2,专科（高职）,2322,山西经贸职业学院,公办,14,山西,财经类,
4201,武汉市,420106,武昌区,2,2,普通本科,455,武汉音乐学院,公办,42,湖北,艺术类,
6101,西安市,0,,2,2,普通本科,2632,长安大学兴华学院,民办,61,陕西,理工类,
1201,天津市,120116,滨海新区,2,2,专科（高职）,854,天津国土资源和房屋职业学院,公办,12,天津,综合类,
6101,西安市,610116,长安区,2,2,普通本科,2259,西安信息职业大学,民办,61,陕西,理工类,
3101,上海市,310115,浦东新区,2,2,专科（高职）,673,上海海事职业技术学院,公办,31,上海,理工类,
4301,长沙市,0,,2,2,专科（高职）,2014,长沙环境保护职业技术学院,公办,43,湖南,理工类,
3401,合肥市,0,,2,2,专科（高职）,3115,合肥幼儿师范高等专科学校,公办,34,安徽,师范类,
1504,赤峰市,0,,2,2,专科（高职）,1153,内蒙古交通职业技术学院,公办,15,内蒙古,理工类,
6501,乌鲁木齐市,650104,新市区,2,2,专科（高职）,1392,新疆建设职业技术学院,公办,65,新疆,理工类,
3206,南通市,320671,南通经济技术开发区,2,2,专科（高职）,3230,南通师范高等专科学校,公办,32,江苏,师范类,
3706,烟台市,0,,2,2,专科（高职）,2129,烟台汽车工程职业学院,公办,37,山东,理工类,
4311,永州市,431102,零陵区,2,2,专科（高职）,1997,永州职业技术学院,公办,43,湖南,综合类,
3211,镇江市,0,,2,2,专科（高职）,2201,镇江市高等专科学校,公办,32,江苏,综合类,
4208,荆门市,0,,2,2,专科（高职）,3378,荆门职业学院,公办,42,湖北,综合类,
1201,天津市,120102,河东区,2,2,专科（高职）,851,天津城市职业学院,公办,12,天津,综合类,
1201,天津市,120113,北辰区,2,2,专科（高职）,1600,天津城市建设管理职业技术学院,公办,12,天津,综合类,
1101,北京市,110108,海淀区,2,2,普通本科,2814,首都师范大学继续教育学院,公办,11,北京,师范类,
3401,合肥市,0,,2,2,专科（高职）,2404,徽商职业学院,公办,34,安徽,理工类,
4602,三亚市,460202,海棠区,2,2,专科（高职）,3275,三亚中瑞酒店管理职业学院,民办,46,海南,综合类,
4401,广州市,0,,2,2,专科（高职）,999,广州现代信息工程职业技术学院,民办,44,广东,理工类,
4114,商丘市,411403,睢阳区,2,2,专科（高职）,1926,商丘职业技术学院,公办,41,河南,综合类,
4501,南宁市,0,,2,2,专科（高职）,3218,广西金融职业技术学院,公办,45,广西,财经类,
3404,淮南市,0,,2,2,专科（高职）,1814,淮南职业技术学院,公办,34,安徽,理工类,
6205,天水市,0,,2,2,专科（高职）,1717,甘肃工业职业技术学院,公办,62,甘肃,理工类,
1302,唐山市,0,,2,2,专科（高职）,695,河北能源职业技术学院,公办,13,河北,理工类,
3710,威海市,371083,乳山市,2,2,普通本科,2148,山东外事职业大学,民办,37,山东,综合类,
1401,太原市,0,,2,2,专科（高职）,1659,山西旅游职业学院,公办,14,山西,综合类,
3205,苏州市,320571,苏州工业园区,2,2,专科（高职）,1097,苏州百年职业学院,中外合作办学,32,江苏,综合类,
4403,深圳市,440305,南山区,2,2,专科（高职）,973,广东新安职业技术学院,民办,44,广东,综合类,
1101,北京市,110112,通州区,2,2,专科（高职）,912,北京北大方正软件职业技术学院,民办,11,北京,综合类,
2310,牡丹江市,231004,爱民区,2,2,专科（高职）,707,黑龙江林业职业技术学院,公办,23,黑龙江,农林类,
1401,太原市,0,,2,2,专科（高职）,1661,山西电力职业技术学院,公办,14,山西,理工类,
1101,北京市,110114,昌平区,2,2,专科（高职）,823,北京汇佳职业学院,民办,11,北京,综合类,
1301,石家庄市,0,,2,2,专科（高职）,658,河北女子职业技术学院,公办,13,河北,语言类,
3501,福州市,0,,2,2,专科（高职）,3259,福州墨尔本理工职业学院,中外合作办学,35,福建,综合类,
1405,晋城市,140502,城区,2,2,专科（高职）,1428,晋城职业技术学院,公办,14,山西,综合类,
3601,南昌市,360111,青山湖区,2,2,专科（高职）,3249,江西水利职业学院,公办,36,江西,其他,
3610,抚州市,0,,2,2,专科（高职）,914,抚州职业技术学院,公办,36,江西,综合类,
3203,徐州市,0,,2,2,专科（高职）,3089,徐州幼儿师范高等专科学校,公办,32,江苏,师范类,
4417,阳江市,0,,2,2,专科（高职）,994,阳江职业技术学院,公办,44,广东,综合类,
3301,杭州市,0,,2,2,专科（高职）,1795,浙江长征职业技术学院,民办,33,浙江,综合类,
3601,南昌市,0,,2,2,专科（高职）,943,江西机电职业技术学院,公办,36,江西,理工类,
3406,淮北市,340602,杜集区,2,2,普通本科,2411,淮北理工学院,民办,34,安徽,理工类,
5114,眉山市,0,,2,2,专科（高职）,3393,眉山药科职业学院,民办,51,四川,医药类,
3101,上海市,310104,徐汇区,1,1,普通本科,3427,复旦大学上海医学院,公办,31,上海,医药类,双一流
3608,吉安市,0,,2,2,专科（高职）,3187,吉安职业技术学院,公办,36,江西,综合类,
2306,大庆市,0,,2,2,专科（高职）,2191,大庆医学高等专科学校,公办,23,黑龙江,医药类,
2101,沈阳市,0,,2,2,专科（高职）,1694,辽宁装备制造职业技术学院,公办,21,辽宁,理工类,
5114,眉山市,511402,东坡区,2,2,专科（高职）,777,眉山职业技术学院,公办,51,四川,综合类,
2112,铁岭市,0,,2,2,专科（高职）,2656,铁岭卫生职业学院,公办,21,辽宁,医药类,
3408,安庆市,0,,2,2,专科（高职）,1836,安庆职业技术学院,公办,34,安徽,理工类,
4301,长沙市,0,,2,2,专科（高职）,3385,湖南劳动人事职业学院,公办,43,湖南,综合类,
3201,南京市,320111,浦口区,2,2,普通本科,2972,解放军南京陆军指挥学院,公办,32,江苏,军事类,
4201,武汉市,0,,2,2,专科（高职）,3291,武汉光谷职业学院,民办,42,湖北,综合类,
6212,陇南市,0,,2,2,专科（高职）,1706,陇南师范高等专科学校,公办,62,甘肃,师范类,
1501,呼和浩特市,0,,2,2,专科（高职）,1629,内蒙古警察职业学院,公办,15,内蒙古,政法类,
5305,保山市,0,,2,2,专科（高职）,2162,保山中医药高等专科学校,公办,53,云南,医药类,
3202,无锡市,0,,2,2,专科（高职）,1361,无锡工艺职业技术学院,公办,32,江苏,艺术类,
5001,重庆市,500118,永川区,2,2,专科（高职）,1486,重庆城市职业学院,公办,50,重庆,综合类,
3418,宣城市,341802,宣州区,1,2,普通本科,3152,合肥工业大学宣城校区,公办,34,安徽,综合类,双一流
3506,漳州市,350622,云霄县,2,2,专科（高职）,1865,漳州职业技术学院,公办,35,福建,理工类,
2107,锦州市,0,,2,2,专科（高职）,1673,锦州师范高等专科学校,公办,21,辽宁,师范类,
3606,鹰潭市,0,,2,2,专科（高职）,3253,江西师范高等专科学校,公办,36,江西,师范类,
3601,南昌市,0,,2,2,专科（高职）,946,江西制造职业技术学院,公办,36,江西,综合类,
4401,广州市,0,,2,2,专科（高职）,3213,广州卫生职业技术学院,公办,44,广东,医药类,
6101,西安市,0,,2,2,专科（高职）,2263,西安城市建设职业学院,民办,61,陕西,理工类,
1404,长治市,0,,2,2,专科（高职）,1647,山西机电职业技术学院,公办,14,山西,理工类,
4401,广州市,440113,番禺区,2,2,专科（高职）,630,广东文艺职业学院,公办,44,广东,艺术类,
3709,泰安市,370911,岱岳区,2,2,专科（高职）,2139,山东力明科技职业学院,民办,37,山东,综合类,
5301,昆明市,0,,2,2,专科（高职）,2170,云南司法警官职业学院,公办,53,云南,政法类,
2301,哈尔滨市,0,,2,2,普通本科,2536,黑龙江工程学院昆仑旅游学院,民办,23,黑龙江,理工类,
3301,杭州市,0,,2,2,专科（高职）,1776,浙江经济职业技术学院,公办,33,浙江,财经类,
4108,焦作市,410811,山阳区,2,2,专科（高职）,3114,河南工业和信息化职业学院,公办,41,河南,理工类,
2202,吉林市,0,,2,2,专科（高职）,1614,吉林工业职业技术学院,公办,22,吉林,理工类,
4306,岳阳市,430602,岳阳楼区,2,2,专科（高职）,2024,湖南民族职业学院,公办,43,湖南,民族类,
4101,郑州市,0,,2,2,专科（高职）,1930,河南检察职业学院,公办,41,河南,政法类,
6103,宝鸡市,0,,2,2,专科（高职）,3258,陕西机电职业技术学院,公办,61,陕西,理工类,
3306,绍兴市,330604,上虞区,2,2,专科（高职）,1786,浙江邮电职业技术学院,公办,33,浙江,理工类,
3701,济南市,371202,莱芜区,2,2,专科（高职）,2101,莱芜职业技术学院,公办,37,山东,综合类,
5101,成都市,0,,2,2,普通本科,2917,四川电影电视学院,民办,51,四川,艺术类,
2307,伊春市,230717,伊美区,2,2,专科（高职）,768,伊春职业学院,公办,23,黑龙江,综合类,
4109,濮阳市,410972,濮阳经济技术开发区,2,2,专科（高职）,1172,濮阳职业技术学院,公办,41,河南,理工类,
4404,珠海市,440404,金湾区,2,2,专科（高职）,649,珠海艺术职业学院,民办,44,广东,艺术类,
1401,太原市,140107,杏花岭区,2,2,专科（高职）,2324,山西铁道职业技术学院,公办,14,山西,理工类,
3601,南昌市,360113,红谷滩区,2,2,普通本科,952,江西飞行学院,公办,36,江西,其他,
1201,天津市,120119,蓟州区,2,2,普通本科,2297,天津传媒学院,民办,12,天津,艺术类,
1201,天津市,120105,河北区,2,2,专科（高职）,1195,天津生物工程职业技术学院,公办,12,天津,医药类,
3502,厦门市,0,,2,2,专科（高职）,1907,厦门软件职业技术学院,民办,35,福建,综合类,
4110,许昌市,411002,魏都区,2,2,专科（高职）,1925,许昌职业技术学院,公办,41,河南,综合类,
5301,昆明市,530103,盘龙区,2,2,专科（高职）,3280,云南财经职业学院,公办,53,云南,财经类,
5001,重庆市,500101,万州区,2,2,专科（高职）,2915,重庆安全技术职业学院,公办,50,重庆,理工类,
1409,忻州市,140902,忻府区,2,2,专科（高职）,1662,忻州职业技术学院,公办,14,山西,综合类,
1525,锡林郭勒盟,0,,2,2,专科（高职）,1628,锡林郭勒职业学院,公办,15,内蒙古,综合类,
4109,濮阳市,0,,2,2,专科（高职）,3362,濮阳医学高等专科学校,公办,41,河南,医药类,
6401,银川市,0,,2,2,普通本科,2289,银川能源学院,民办,64,宁夏,理工类,
4407,江门市,440704,江海区,2,2,专科（高职）,2682,广东南方职业学院,民办,44,广东,综合类,
5001,重庆市,500118,永川区,2,2,专科（高职）,1348,重庆科创职业学院,民办,50,重庆,理工类,
6205,天水市,0,,2,2,专科（高职）,1716,甘肃林业职业技术学院,公办,62,甘肃,农林类,
5301,昆明市,0,,2,2,专科（高职）,2177,云南国防工业职业技术学院,公办,53,云南,理工类,
5110,内江市,511011,东兴区,2,2,专科（高职）,2083,内江职业技术学院,公办,51,四川,综合类,
4101,郑州市,410103,二七区,2,2,专科（高职）,2454,郑州城市职业学院,民办,41,河南,综合类,
4512,河池市,451202,金城江区,2,2,专科（高职）,2686,广西现代职业技术学院,公办,45,广西,综合类,
3303,温州市,0,,2,2,专科（高职）,1798,浙江东方职业技术学院,民办,33,浙江,综合类,
5307,丽江市,0,,2,2,专科（高职）,2163,丽江师范高等专科学校,公办,53,云南,师范类,
3201,南京市,320102,玄武区,2,2,专科（高职）,2212,南京科技职业学院,公办,32,江苏,理工类,
5119,巴中市,511902,巴州区,2,2,专科（高职）,3127,巴中职业技术学院,民办,51,四川,综合类,
3601,南昌市,360121,南昌县,2,2,专科（高职）,953,江西航空职业技术学院,民办,36,江西,理工类,
1101,北京市,110106,丰台区,2,2,普通本科,574,中国戏曲学院,公办,11,北京,艺术类,
3415,六安市,0,,2,2,专科（高职）,1819,六安职业技术学院,公办,34,安徽,理工类,
4228,恩施土家族苗族自治州,0,,2,2,专科（高职）,1948,恩施职业技术学院,公办,42,湖北,综合类,
5101,成都市,0,,2,2,专科（高职）,2868,四川长江职业学院,民办,51,四川,综合类,
1509,乌兰察布市,150921,卓资县,2,2,专科（高职）,1524,乌兰察布职业学院,公办,15,内蒙古,综合类,
